,Gene_acc,Gene_id,Plus1,Plus2,Plus3,Minus1,Minus2,Minus3,Desc
1262,1262,Tb927.10.9190,7224200.0,7279900.0,7081400.0,7199100.0,7148500.0,7113200.0,"isoleucyl-tRNA synthetase, putative"
1263,1263,Tb927.10.920,1130300.0,1170800.0,1109200.0,1116000.0,1103300.0,1141100.0,"Ribosomal protein L1p/L10e family, putative"
1264,1264,Tb927.10.9200,226940.0,244500.0,230220.0,221530.0,226560.0,233340.0,"Nuclease-related domain containing protein, putative"
1265,1265,Tb927.10.9210,282480.0,273360.0,284130.0,233170.0,242780.0,233640.0,"hypothetical protein, conserved"
1266,1266,Tb927.10.9230,183340.0,184210.0,189660.0,172130.0,170440.0,171970.0,"beta adaptin, putative"
1267,1267,Tb927.10.9240,219890.0,224060.0,226260.0,225070.0,219860.0,236080.0,"Tir chaperone protein (CesT) family, putative"
1268,1268,Tb927.10.9250,1558900.0,1531300.0,1519300.0,1701000.0,1703800.0,1674000.0,"adenylyl cyclase-associated protein, putative"
1269,1269,Tb927.10.9260,498990.0,510560.0,490950.0,516730.0,500110.0,525940.0,"hypothetical protein, conserved"
1270,1270,Tb927.10.9280,852670.0,809170.0,853130.0,813060.0,861410.0,807980.0,"hypothetical protein, conserved"
1271,1271,Tb927.10.930,97871.0,95472.0,95114.0,93001.0,97869.0,102660.0,"hypothetical protein, conserved"
1272,1272,Tb927.10.9330,885990.0,911940.0,874210.0,917000.0,908560.0,975590.0,"hypothetical protein, conserved"
1273,1273,Tb927.10.9350,645170.0,681420.0,657740.0,583320.0,592740.0,609980.0,"hypothetical protein, conserved"
1274,1274,Tb927.10.9360,253770.0,252990.0,248680.0,236260.0,233910.0,245180.0,"L-2-hydroxyglutarate dehydrogenase, mitochondrial, putative"
1275,1275,Tb927.10.9370,30893.0,37972.0,29155.0,29662.0,28503.0,30712.0,"hypothetical protein, conserved"
1276,1276,Tb927.10.9380,36456.0,35774.0,37993.0,38016.0,36361.0,40567.0,"SEP domain/UBX domain containing protein, putative"
1277,1277,Tb927.10.9390,236490.0,250190.0,240890.0,148510.0,146730.0,163200.0,"Macrocin-O-methyltransferase (TylF), putative"
1278,1278,Tb927.10.940,75255.0,84098.0,82869.0,87098.0,84282.0,89692.0,"hypothetical protein, conserved"
1279,1279,Tb927.10.9400,751450.0,803780.0,756020.0,790940.0,762060.0,811730.0,splicing factor 1
1280,1280,Tb927.10.9410,375250.0,375310.0,376430.0,445480.0,431110.0,442160.0,Selenophosphate synthetase 2
1281,1281,Tb927.10.9420,82584.0,82661.0,84220.0,82011.0,81880.0,78432.0,"mitochondrial chaperone BCS1, putative"
1282,1282,Tb927.10.9430,751000.0,790900.0,745190.0,924410.0,888640.0,924460.0,"phosphoribosylpyrophosphate synthetase, putative"
1283,1283,Tb927.10.9440,1716100.0,1753500.0,1689700.0,1868600.0,1860000.0,1900900.0,NADH dehydrogenase
1284,1284,Tb927.10.9560,107960.0,118490.0,114130.0,113100.0,103510.0,116790.0,"oxidoreductase, putative"
1285,1285,Tb927.10.9570,5688700.0,5663700.0,5562400.0,6154200.0,6238600.0,6135800.0,"paraflagellar rod component, putative"
1286,1286,Tb927.10.960,730820.0,730010.0,722990.0,730050.0,755890.0,737480.0,U4/U6-specific protein PRP4
1287,1287,Tb927.10.9640,467640.0,472740.0,477340.0,460220.0,489450.0,453650.0,"hypothetical protein, conserved"
1288,1288,Tb927.10.9650,1598800.0,1689700.0,1640500.0,1690800.0,1646300.0,1710100.0,Nucleoporin NUP152
1289,1289,Tb927.10.9660,402560.0,422250.0,408810.0,393500.0,404570.0,413900.0,"Splicing factor CRN, putative"
1290,1290,Tb927.10.9670,126150.0,138180.0,127680.0,123760.0,125440.0,128120.0,"ADP-ribosylation factor family, putative"
1291,1291,Tb927.10.9680,363350.0,381240.0,368880.0,372920.0,365560.0,370680.0,"SET domain containing protein, putative"
1292,1292,Tb927.10.9690,146080.0,150910.0,156380.0,151710.0,148620.0,158800.0,predicted C2 domain protein
1293,1293,Tb927.10.970,745960.0,788430.0,719350.0,756800.0,736650.0,793030.0,"Tetratricopeptide repeat, putative"
1294,1294,Tb927.10.9700,849080.0,855070.0,858530.0,813440.0,841420.0,842220.0,Flagellum attachment zone protein 22
1295,1295,Tb927.10.9720,281620.0,295810.0,293950.0,274740.0,272530.0,284980.0,RNA-editing-associated protein 1
1296,1296,Tb927.10.9740,1293600.0,1314600.0,1272800.0,1329500.0,1309600.0,1344400.0,Regulatory particle triple-A ATPase subunit 6
1297,1297,Tb927.10.9760,243850.0,264960.0,264530.0,247220.0,252200.0,264460.0,alternative oxidase
1298,1298,Tb927.10.9770,414710.0,416360.0,409620.0,404770.0,422530.0,397640.0,gamma-tubulin complex component 2
1299,1299,Tb927.10.9780,1748200.0,1787700.0,1761700.0,1704400.0,1673500.0,1688600.0,"ATP-dependent DEAD/H RNA helicase, putative"
1300,1300,Tb927.10.9790,311170.0,325790.0,301840.0,319520.0,298580.0,329930.0,"hypothetical protein, conserved"
1301,1301,Tb927.10.9800,162810.0,171860.0,162300.0,156490.0,153880.0,156250.0,60S ribosomal protein L22
1302,1302,Tb927.10.9810,769610.0,794780.0,763860.0,703550.0,698210.0,731190.0,"hypothetical protein, conserved"
1303,1303,Tb927.10.9820,1982200.0,2013100.0,2010300.0,2048400.0,2075800.0,2023500.0,mitochondrial intermediate peptidase
1304,1304,Tb927.10.9830,1362600.0,1304500.0,1316000.0,1388200.0,1458400.0,1326100.0,"Mitochondrial ATP synthase subunit, putative"
1305,1305,Tb927.10.9840,1086600.0,1142100.0,1091500.0,1097600.0,1072000.0,1116900.0,"chaperone protein DnaJ, putative"
1306,1306,Tb927.10.9870,849450.0,887990.0,840700.0,860270.0,859150.0,886350.0,Component of motile flagella 12
1307,1307,Tb927.10.9890,1335500.0,1337300.0,1330900.0,1377600.0,1411700.0,1396000.0,"hypothetical protein, conserved"
1308,1308,Tb927.10.9900,1404700.0,1410900.0,1414400.0,1428400.0,1432800.0,1457800.0,"ABC1 protein, putative"
1309,1309,Tb927.10.9910,739100.0,752310.0,753110.0,778490.0,778920.0,777490.0,"PSP1 C-terminal conserved region, putative"
1310,1310,Tb927.10.9920,785620.0,815920.0,792280.0,800470.0,774130.0,791610.0,"hypothetical protein, conserved"
1311,1311,Tb927.10.9950,326090.0,312070.0,304930.0,284600.0,278100.0,260590.0,"hypothetical protein, conserved"
1312,1312,Tb927.10.9960,112300.0,114490.0,111680.0,129690.0,121080.0,123760.0,"hypothetical protein, conserved"
1313,1313,Tb927.10.9970,1374700.0,1380500.0,1341700.0,1408700.0,1439700.0,1418600.0,"hypothetical protein, conserved"
1314,1314,Tb927.10.9980,52890.0,58423.0,60748.0,52722.0,57296.0,56309.0,"hypothetical protein, conserved"
1315,1315,Tb927.10.9990,483690.0,486690.0,474040.0,500940.0,478030.0,504620.0,"non-canonical purine NTP pyrophosphatase, RdgB/HAM1 family, putative"
1316,1316,Tb927.11.10000,227830.0,241820.0,233060.0,237040.0,226790.0,239960.0,"Charged multivesicular body protein 3, putative"
1317,1317,Tb927.11.10010,656530.0,685510.0,650290.0,707270.0,703840.0,716540.0,"vacuolar sorting-associated protein-like, putative"
1318,1318,Tb927.11.10020,412260.0,416420.0,401870.0,429830.0,418570.0,418600.0,"short-chain dehydrogenase, putative"
1319,1319,Tb927.11.10030,1451300.0,1337700.0,1382500.0,1241100.0,1323900.0,1161400.0,"60S ribosomal protein L29, putative"
1320,1320,Tb927.11.10040,223150.0,237170.0,224570.0,250350.0,254850.0,251340.0,"hypothetical protein, conserved"
1321,1321,Tb927.11.10050,208450.0,217690.0,199890.0,173640.0,175900.0,179380.0,"LSU ribosomal protein, mitochondrial, putative"
1322,1322,Tb927.11.10060,2638200.0,2654400.0,2727700.0,2797700.0,2799200.0,2738500.0,"Biotin--acetyl-CoA-carboxylase ligase, putative"
1323,1323,Tb927.11.10070,696960.0,702480.0,710440.0,715190.0,730190.0,720160.0,"Bromodomain, putative"
1324,1324,Tb927.11.10080,403830.0,416280.0,406950.0,363820.0,364970.0,381320.0,"LSU ribosomal protein, mitochondrial, putative"
1325,1325,Tb927.11.10090,631970.0,654670.0,611170.0,738960.0,724970.0,752390.0,"hypothetical protein, conserved"
1326,1326,Tb927.11.1010,526480.0,543870.0,527830.0,509230.0,509690.0,517300.0,"chaperone protein DnaJ, putative"
1327,1327,Tb927.11.10100,131360.0,142610.0,131430.0,165940.0,161320.0,169410.0,"hypothetical protein, conserved"
1328,1328,Tb927.11.10110,265950.0,273570.0,269090.0,260960.0,259370.0,272910.0,"actin-like protein, putative"
1329,1329,Tb927.11.10120,632580.0,655870.0,634990.0,636030.0,610200.0,667360.0,"hypothetical protein, conserved"
1330,1330,Tb927.11.10130,241630.0,237220.0,226460.0,267310.0,270230.0,284170.0,"hypothetical protein, conserved"
1331,1331,Tb927.11.10140,845850.0,871770.0,828390.0,887280.0,872620.0,895560.0,"hypothetical protein, conserved"
1332,1332,Tb927.11.10150,1733500.0,1804400.0,1716600.0,1722600.0,1677200.0,1726200.0,"Enoyl-CoA hydratase/isomerase family, putative"
1333,1333,Tb927.11.10160,638970.0,640560.0,597300.0,609010.0,592570.0,585150.0,"60S ribosomal protein L22, putative"
1334,1334,Tb927.11.10170,184870.0,186590.0,185770.0,163120.0,170130.0,282950.0,Mitochondrial ribosomal protein L20
1335,1335,Tb927.11.10180,195450.0,194910.0,200030.0,190120.0,201560.0,194290.0,"hypothetical protein, conserved"
1336,1336,Tb927.11.1020,3032200.0,3154300.0,3018700.0,3293900.0,3261300.0,3290600.0,"ribokinase, putative"
1337,1337,Tb927.11.10200,1279600.0,1245600.0,1246500.0,1194500.0,1232300.0,1183600.0,"hypothetical protein, conserved"
1338,1338,Tb927.11.10210,153610.0,155600.0,154460.0,142790.0,150410.0,151960.0,"hypothetical protein, conserved"
1339,1339,Tb927.11.10220,188750.0,186370.0,188720.0,188680.0,186650.0,184270.0,"hypothetical protein, conserved"
1340,1340,Tb927.11.10230,141560.0,146080.0,140560.0,135240.0,142640.0,137970.0,"RNA polymerase-associated protein CDC73, putative"
1341,1341,Tb927.11.10240,1331400.0,1377400.0,1331700.0,1327400.0,1311500.0,1336500.0,ATP-dependent protease subunit HslV
1342,1342,Tb927.11.10260,735130.0,751840.0,740650.0,726700.0,727740.0,730110.0,"hypothetical protein, conserved"
1343,1343,Tb927.11.10270,397190.0,431180.0,402760.0,428610.0,399250.0,445340.0,"Golgi SNAP receptor complex member 1, putative"
1344,1344,Tb927.11.10280,326170.0,336060.0,324610.0,312220.0,308940.0,315610.0,"metallo-peptidase, Clan MC, Family M14, putative"
1345,1345,Tb927.11.1030,332680.0,331500.0,322400.0,324960.0,332740.0,333000.0,kinetoplastid kinetochore protein 7
1346,1346,Tb927.11.10300,1195900.0,1189800.0,1149200.0,1183100.0,1151900.0,1118500.0,"hypothetical protein, conserved"
1347,1347,Tb927.11.10320,241590.0,247040.0,237680.0,238610.0,237750.0,235350.0,"TatD related DNase, putative"
1348,1348,Tb927.11.10330,1035100.0,1078400.0,1059000.0,1190200.0,1169200.0,1207900.0,regulator of chromosome condensation 1-like protein
1349,1349,Tb927.11.10340,625240.0,652870.0,621550.0,669440.0,651300.0,692570.0,"Serine/threonine-protein phosphatase PGAM5, mitochondrial, putative"
1350,1350,Tb927.11.10350,309750.0,304310.0,304050.0,328870.0,319800.0,333680.0,"hypothetical protein, conserved"
1351,1351,Tb927.11.10370,1364400.0,1415000.0,1375600.0,1396600.0,1398800.0,1451200.0,glycosyl hydrolase-like protein
1352,1352,Tb927.11.10380,266190.0,262510.0,259240.0,254000.0,244430.0,251450.0,"hypothetical protein, conserved"
1353,1353,Tb927.11.10390,146500.0,146750.0,142240.0,156810.0,150810.0,157020.0,"hypothetical protein, conserved"
1354,1354,Tb927.11.1040,462150.0,488900.0,462940.0,463740.0,455120.0,486270.0,TFIIF-like transcription factor subunit 1
1355,1355,Tb927.11.10400,360710.0,379870.0,360830.0,268600.0,270630.0,287840.0,"SSU ribosomal protein, mitochondrial, putative"
1356,1356,Tb927.11.10410,19333.0,20210.0,18488.0,20598.0,19636.0,21404.0,"Cornichon protein, putative"
1357,1357,Tb927.11.10420,228880.0,239990.0,232850.0,281600.0,287060.0,295960.0,"DNA-directed RNA polymerase I subunit, putative"
1358,1358,Tb927.11.10430,1589400.0,1590700.0,1569000.0,1528500.0,1558600.0,1493200.0,"hypothetical protein, conserved"
1359,1359,Tb927.11.10450,278010.0,300150.0,264910.0,324870.0,297330.0,333860.0,"UDP-N-acetylglucosamine-dolichyl-phosphate N-acetylglucosaminephosphotransferase, putative"
1360,1360,Tb927.11.10460,25924.0,31525.0,27088.0,29678.0,27795.0,29022.0,dna replication complex gins protein psf2
1361,1361,Tb927.11.10480,949700.0,999480.0,969220.0,979020.0,1033000.0,965530.0,"PQQ-like domain/WD domain, G-beta repeat/Utp21 specific WD40 associated putative domain containing protein, putative |"
1362,1362,Tb927.11.1050,403650.0,413240.0,403060.0,407390.0,401120.0,413040.0,"ribosome production factor 1, putative"
1363,1363,Tb927.11.10500,48536.0,45919.0,50438.0,54234.0,52331.0,46423.0,"hypothetical protein, conserved"
1364,1364,Tb927.11.10510,1112900.0,1111500.0,1120000.0,1210400.0,1214200.0,1175300.0,"ubiquinone biosynthesis methyltransferase, putative"
1365,1365,Tb927.11.10520,660980.0,686010.0,668710.0,653440.0,657720.0,697510.0,kinetoplastid kinetochore protein 2
1366,1366,Tb927.11.10540,3769400.0,3809600.0,3720500.0,3819700.0,3816700.0,3791800.0,"hypothetical protein, conserved"
1367,1367,Tb927.11.10560,3425500.0,3329300.0,3396000.0,3527700.0,3705700.0,3454700.0,eukaryotic translation initiation factor 4 gamma 4
1368,1368,Tb927.11.10570,681290.0,749290.0,693620.0,633130.0,593220.0,681790.0,"LSU ribosomal protein, mitochondrial, putative"
1369,1369,Tb927.11.10580,460480.0,475150.0,460370.0,469990.0,454310.0,478880.0,"COG (conserved oligomeric Golgi) complex component, COG2/Domain of unknown function (DUF3510), putative"
1370,1370,Tb927.11.10590,175220.0,180740.0,175630.0,193550.0,189230.0,199840.0,"Glutathione S-transferase, C-terminal domain containing protein, putative"
1371,1371,Tb927.11.10600,232290.0,236260.0,225020.0,187980.0,193620.0,206800.0,"hypothetical protein, conserved"
1372,1372,Tb927.11.10620,240460.0,239750.0,237720.0,233480.0,233570.0,223750.0,"hypothetical protein, conserved"
1373,1373,Tb927.11.10630,43411.0,42005.0,43839.0,39965.0,39492.0,42088.0,"hypothetical protein, conserved"
1374,1374,Tb927.11.10640,229870.0,254790.0,234710.0,226560.0,210450.0,234480.0,"DNA-(apurinic or apyrimidinic site) lyase, putative"
1375,1375,Tb927.11.10650,685980.0,693470.0,681210.0,697600.0,702680.0,697610.0,Adaptor protein complex AP-3 subunit beta-3
1376,1376,Tb927.11.10660,1160000.0,1195000.0,1154500.0,1166400.0,1169800.0,1198300.0,Basal body protein
1377,1377,Tb927.11.10670,685930.0,687250.0,676450.0,690640.0,715620.0,723130.0,"glycosyl hydrolase, putative"
1378,1378,Tb927.11.10690,649230.0,658310.0,649480.0,621740.0,637680.0,642000.0,"hypothetical protein, conserved"
1379,1379,Tb927.11.1070,377570.0,391330.0,380530.0,449090.0,438180.0,447460.0,"glycosomal transporter (GAT3), putative"
1380,1380,Tb927.11.10700,294760.0,287090.0,300790.0,316810.0,327880.0,325080.0,"glucosidase II beta subunit-like protein, putative"
1381,1381,Tb927.11.10710,347240.0,365170.0,335980.0,353150.0,340810.0,369730.0,"hypothetical protein, conserved"
1382,1382,Tb927.11.10720,508020.0,529420.0,525730.0,512650.0,517800.0,535670.0,"hypothetical protein, conserved"
1383,1383,Tb927.11.10730,431590.0,450080.0,438090.0,434160.0,436310.0,456810.0,"SWI/SNF-related helicase, putative"
1384,1384,Tb927.11.10740,506580.0,512950.0,494900.0,515220.0,514270.0,518960.0,"vacuolar sorting-associated protein-like, putative"
1385,1385,Tb927.11.10750,658720.0,719270.0,668170.0,650630.0,644930.0,671220.0,"pre-mRNA-splicing factor CWC22, putative"
1386,1386,Tb927.11.10760,5314100.0,5388400.0,5175500.0,5524100.0,5447400.0,5485600.0,kinesin-D
1387,1387,Tb927.11.10770,743400.0,742780.0,736380.0,804680.0,822590.0,805490.0,"VHS domain containing protein, putative"
1388,1388,Tb927.11.10780,670180.0,714640.0,674510.0,773910.0,745330.0,774130.0,"Voltage-dependent anion channel, putative"
1389,1389,Tb927.11.1080,169070.0,168100.0,165750.0,171870.0,170340.0,162300.0,Nucleolar protein 60
1390,1390,Tb927.11.10800,338850.0,345100.0,336560.0,427840.0,419450.0,430670.0,"Domain of unknown function (DUF4496), putative"
1391,1391,Tb927.11.10820,204810.0,217330.0,201560.0,241030.0,239450.0,251380.0,"Casein kinase II subunit beta, putative"
1392,1392,Tb927.11.10840,999410.0,1068100.0,1002100.0,987770.0,995390.0,1027100.0,"hypothetical protein, conserved"
1393,1393,Tb927.11.10850,335750.0,349920.0,330020.0,370470.0,360540.0,375320.0,"hypothetical protein, conserved"
1394,1394,Tb927.11.10860,1276700.0,1286800.0,1267400.0,1267900.0,1279300.0,1281200.0,20S-pre-rRNA D-site endonuclease NOB1
1395,1395,Tb927.11.10870,337050.0,337650.0,326840.0,349960.0,344000.0,333420.0,32 kDa ER-associated protein
1396,1396,Tb927.11.10880,666310.0,725570.0,675480.0,751010.0,704310.0,794970.0,"hypothetical protein, conserved"
1397,1397,Tb927.11.1090,5626500.0,5841200.0,5612300.0,5757200.0,5665600.0,5794200.0,"calpain-like protein, putative"
1398,1398,Tb927.11.10900,1395700.0,1447900.0,1406200.0,1422200.0,1455100.0,1436400.0,Component of motile flagella 9
1399,1399,Tb927.11.10910,3001700.0,3083200.0,3028000.0,2998800.0,2992900.0,3043700.0,"40S ribosomal protein SA, putative"
1400,1400,Tb927.11.10920,49360.0,48436.0,51313.0,53740.0,57403.0,62901.0,"hypothetical protein, conserved"
1401,1401,Tb927.11.10930,104650.0,115510.0,109420.0,106020.0,106600.0,112650.0,tubulin delta chain
1402,1402,Tb927.11.10960,705650.0,707340.0,682810.0,759340.0,738970.0,743380.0,"2OG-Fe(II) oxygenase superfamily, putative"
1403,1403,Tb927.11.10970,83663.0,87559.0,81176.0,79919.0,88830.0,86940.0,"RWD domain/Uncharacterized protein family UPF0029, putative"
1404,1404,Tb927.11.10990,861680.0,878330.0,852170.0,895380.0,881410.0,896420.0,"methylthioribose-1-phosphate isomerase, putative"
1405,1405,Tb927.11.11000,581500.0,592910.0,594200.0,628420.0,610420.0,631800.0,"Calponin homology (CH) domain containing protein, putative"
1406,1406,Tb927.11.11010,2732800.0,2899300.0,2719900.0,2810100.0,2734800.0,2851000.0,"hypothetical protein, conserved"
1407,1407,Tb927.11.11020,69002.0,71115.0,74676.0,73512.0,72383.0,73101.0,"hypothetical protein, conserved"
1408,1408,Tb927.11.11030,244880.0,264380.0,233700.0,268180.0,257950.0,308750.0,exosome-associated protein 4
1409,1409,Tb927.11.11040,13091.0,12838.0,11435.0,10357.0,10842.0,15479.0,"hypothetical protein, conserved"
1410,1410,Tb927.11.11050,115900.0,117060.0,116620.0,118680.0,129050.0,120950.0,"hypothetical protein, conserved"
1411,1411,Tb927.11.11080,1342200.0,1390500.0,1343800.0,1540900.0,1454500.0,1532100.0,Nucleoporin NUP149
1412,1412,Tb927.11.11090,58285.0,59503.0,58086.0,59207.0,63714.0,62141.0,Nucleoporin NUP140
1413,1413,Tb927.11.1110,550890.0,584040.0,559580.0,566070.0,572250.0,592880.0,"calpain, putative"
1414,1414,Tb927.11.11100,148550.0,155030.0,160060.0,162220.0,155760.0,157150.0,glucosamine 6-phosphate N-acetyltransferase
1415,1415,Tb927.11.11120,264730.0,295210.0,270310.0,289890.0,286450.0,298670.0,"hypothetical protein, conserved"
1416,1416,Tb927.11.11130,295460.0,312150.0,295000.0,238470.0,241660.0,244110.0,"hypothetical protein, conserved"
1417,1417,Tb927.11.11140,528000.0,546250.0,530770.0,616620.0,602910.0,632410.0,hypothetical protein
1418,1418,Tb927.11.11150,292670.0,309480.0,297670.0,288290.0,296990.0,287150.0,U5 snRNP-specific 40 kDa protein
1419,1419,Tb927.11.11160,334220.0,379310.0,330920.0,370870.0,321000.0,366020.0,Low-affinity phosphate transporter PHO91 (fragment)
1420,1420,Tb927.11.11170,329110.0,333330.0,322110.0,329830.0,328290.0,330880.0,"hypothetical protein, conserved"
1421,1421,Tb927.11.11200,173980.0,179420.0,170110.0,172640.0,174600.0,184560.0,"oligomeric golgi complex component 8, putative"
1422,1422,Tb927.11.11210,1144500.0,1160800.0,1204700.0,1199700.0,1247400.0,1226700.0,"paraflagellar rod component, putative"
1423,1423,Tb927.11.11220,4664000.0,4762800.0,4630300.0,4597900.0,4563500.0,4715200.0,"dynein heavy chain, putative"
1424,1424,Tb927.11.11250,1407300.0,1474100.0,1346600.0,1820100.0,1684200.0,1808500.0,cytosolic malate dehydrogenase
