Gene_acc,Gene_id,DM1,DM2,DM3,Plus1,Plus2,Plus3,Desc
1912,Tb927.11.17020,454730.0,493710.0,490670.0,465340.0,479350.0,456940.0,"hypothetical protein, conserved"
1913,Tb927.11.17040,2008100.0,2122900.0,2226300.0,1913400.0,1918200.0,1876900.0,procyclic-enriched flagellar receptor adenylate cyclase 1
1914,Tb927.11.1710,1923500.0,1969300.0,2066500.0,1873900.0,1948500.0,1798700.0,guide RNA-binding protein of 21 kDa
1915,Tb927.11.1720,383550.0,413190.0,427960.0,404920.0,409710.0,404760.0,"hypothetical protein, conserved"
1916,Tb927.11.1730,130570.0,148210.0,135610.0,129660.0,127530.0,131000.0,hypothetical protein
1917,Tb927.11.1740,3455400.0,3634700.0,3733100.0,3367900.0,3365200.0,3283200.0,intraflagellar transport protein 88
1918,Tb927.11.1750,139840.0,143570.0,146740.0,139450.0,142770.0,142080.0,"hypothetical protein, conserved"
1919,Tb927.11.1760,163110.0,178570.0,186790.0,172000.0,172900.0,174040.0,"JmjC domain, hydroxylase, putative"
1920,Tb927.11.1770,107900.0,112820.0,118090.0,96109.0,103040.0,96765.0,"hypothetical protein, conserved"
1921,Tb927.11.1780,158060.0,160250.0,163810.0,163500.0,163090.0,157060.0,"protein phosphatase 2C, putative"
1922,Tb927.11.180,664840.0,720900.0,723030.0,709300.0,689160.0,711030.0,"electron transfer flavoprotein, putative"
1923,Tb927.11.1820,1990100.0,2097900.0,2181200.0,2065700.0,2118100.0,2040600.0,"translation initiation factor eIF2B delta subunit, putative"
1924,Tb927.11.1840,3392400.0,3365600.0,3741600.0,3212800.0,3419600.0,3121600.0,"hypothetical protein, conserved"
1925,Tb927.11.1850,881910.0,958480.0,969200.0,972940.0,968460.0,949390.0,"hypothetical protein, conserved"
1926,Tb927.11.1890,1679700.0,1781100.0,1858400.0,1828000.0,1850000.0,1784900.0,"Serine-threonine kinase receptor-associated protein, putative"
1927,Tb927.11.190,3529700.0,3776900.0,3834000.0,3560200.0,3658800.0,3529200.0,"elongation factor, putative"
1928,Tb927.11.1900,9217700.0,9709200.0,10146000.0,8653200.0,8801700.0,8526500.0,"T-complex protein 1, beta subunit, putative"
1929,Tb927.11.1910,140100.0,140990.0,154050.0,142130.0,139850.0,133460.0,"cation transporter protein, putative"
1930,Tb927.11.1930,383850.0,384850.0,410450.0,384480.0,392270.0,385290.0,"ubiquitin carboxyl-terminal hydrolase, putative"
1931,Tb927.11.1950,53620.0,55981.0,56056.0,50321.0,48251.0,51998.0,"hypothetical protein, conserved"
1932,Tb927.11.1960,554210.0,580020.0,612160.0,547220.0,561950.0,531950.0,"leucine-rich repeat protein (LRRP), putative"
1933,Tb927.11.1970,225460.0,244820.0,244490.0,217450.0,215960.0,222790.0,"hypothetical protein, conserved"
1934,Tb927.11.1980,3416600.0,3601800.0,3676200.0,2719700.0,2758700.0,2697400.0,"zinc finger protein family member, putative"
1935,Tb927.11.1990,4491700.0,4737800.0,4909700.0,4381600.0,4506500.0,4302000.0,"arginyl-tRNA synthetase, putative"
1936,Tb927.11.200,304650.0,325480.0,315820.0,278800.0,265000.0,252300.0,"DNA-directed RNA polymerase I subunit, putative"
1937,Tb927.11.2000,209430.0,217680.0,216560.0,178640.0,198520.0,192030.0,"Cupin-like domain containing protein, putative"
1938,Tb927.11.2010,173230.0,179680.0,194730.0,192270.0,205830.0,194790.0,"hypothetical protein, conserved"
1939,Tb927.11.2020,258650.0,273650.0,292650.0,267770.0,285360.0,265900.0,"hypothetical protein, conserved"
1940,Tb927.11.2030,402710.0,424230.0,429270.0,392610.0,394550.0,389620.0,"hypothetical protein, conserved"
1941,Tb927.11.2060,6924600.0,7236700.0,7511600.0,6700000.0,6779800.0,6542200.0,"60S acidic ribosomal protein P0, putative"
1942,Tb927.11.2070,175730.0,179090.0,188770.0,157810.0,168870.0,156540.0,"hypothetical protein, conserved"
1943,Tb927.11.2080,47836.0,51425.0,56531.0,51386.0,55258.0,55143.0,"hypothetical protein, conserved"
1944,Tb927.11.2090,248220.0,284150.0,274360.0,231830.0,241840.0,239140.0,choline kinase
1945,Tb927.11.210,495960.0,513080.0,542700.0,482770.0,510320.0,486330.0,"hypothetical protein, conserved"
1946,Tb927.11.2100,915920.0,937110.0,996750.0,859310.0,893030.0,854820.0,"Divergent AAA domain containing protein, putative"
1947,Tb927.11.2110,607320.0,650970.0,660300.0,628760.0,620790.0,608310.0,"Snf7, putative"
1948,Tb927.11.2120,2067300.0,2227900.0,2250500.0,2052400.0,2065000.0,2029400.0,"CBF/Mak21 family, putative"
1949,Tb927.11.2130,991550.0,1033000.0,1128700.0,1002800.0,1071100.0,1002400.0,proteasome regulatory non-ATP-ase subunit 3
1950,Tb927.11.2140,978260.0,1053100.0,1048800.0,954420.0,989150.0,963960.0,"cyclic nucleotide-binding domain containing protein, putative"
1951,Tb927.11.2150,339250.0,363410.0,375220.0,355490.0,370890.0,336040.0,"hypothetical protein, conserved"
1952,Tb927.11.2160,16085.0,16699.0,16015.0,14281.0,17021.0,16000.0,"hypothetical protein, conserved"
1953,Tb927.11.2180,61704.0,64282.0,69176.0,61502.0,61251.0,63621.0,Mitoribosomal SSU assembly factor 10
1954,Tb927.11.2190,134110.0,137080.0,138270.0,101270.0,101760.0,101310.0,MICOS complex subunit MIC10-2
1955,Tb927.11.220,145530.0,163010.0,169690.0,151490.0,145280.0,144580.0,"hypothetical protein, conserved"
1956,Tb927.11.2200,408080.0,455540.0,429300.0,415700.0,404530.0,400400.0,"DNA-directed RNA polymerase II, putative"
1957,Tb927.11.2210,58425.0,59148.0,63301.0,55640.0,58813.0,62309.0,"diacylglycerol acyltransferase, putative"
1958,Tb927.11.2220,74807.0,75351.0,75731.0,64107.0,71430.0,69047.0,Mitoribosomal SSU assembly factor 17
1959,Tb927.11.2230,1773300.0,1886000.0,1962800.0,2359400.0,2393000.0,2332900.0,"carnitine O-acetyltransferase, putative"
1960,Tb927.11.2235,40684.0,47287.0,45093.0,43993.0,44563.0,41390.0,hypothetical protein
1961,Tb927.11.2240,173040.0,179640.0,193840.0,179350.0,178230.0,179530.0,"hypothetical protein, conserved"
1962,Tb927.11.2245,147670.0,158710.0,158320.0,104260.0,105420.0,106860.0,hypothetical protein
1963,Tb927.11.2250,633620.0,674100.0,715370.0,606350.0,632360.0,648610.0,"conserved protein, unknown function"
1964,Tb927.11.2260,1504500.0,1514100.0,1563700.0,1420800.0,1440100.0,1365600.0,Eukaryotic translation initiation factor 4E-1
1965,Tb927.11.2270,1264100.0,1330400.0,1351400.0,1162700.0,1160900.0,1137000.0,"inner dynein arm I1 intermediate chain, axonemal"
1966,Tb927.11.2280,1082300.0,1134100.0,1171100.0,994350.0,1039700.0,1008900.0,"BRO1-like domain/ALIX V-shaped domain binding to HIV, putative"
1967,Tb927.11.230,911740.0,940790.0,992220.0,941550.0,990770.0,953520.0,cleavage and polyadenylation specificity factor subunit 2
1968,Tb927.11.2300,3299200.0,3428800.0,3574500.0,3230000.0,3320200.0,3152500.0,"eukaryotic peptide chain release factor subunit 1, putative"
1969,Tb927.11.2320,172270.0,188530.0,193480.0,174540.0,186290.0,185680.0,"Hereditary spastic paraplegia protein strumpellin, putative"
1970,Tb927.11.2330,686360.0,715110.0,740180.0,716380.0,741420.0,713370.0,"molybdopterin synthase sulphurylase protein, putative"
1971,Tb927.11.2340,976390.0,1010700.0,1066200.0,1236700.0,1215400.0,1188400.0,"hypothetical protein, conserved"
1972,Tb927.11.2360,3249400.0,3439700.0,3511600.0,3160700.0,3197900.0,3125200.0,"phenylalanyl-tRNA synthetase (beta subunit), putative"
1973,Tb927.11.2370,883380.0,926150.0,976370.0,1018100.0,1047600.0,981480.0,mRNA export factor MEX67
1974,Tb927.11.2380,508840.0,560020.0,566610.0,538970.0,538710.0,518950.0,"phosphoglycerate kinase, putative"
1975,Tb927.11.240,1040500.0,1253400.0,1149400.0,1081000.0,1073300.0,1071200.0,"hypothetical protein, conserved"
1976,Tb927.11.2410,4625000.0,4964700.0,4958900.0,4338100.0,4225200.0,4226100.0,"Flabarin, putative"
1977,Tb927.11.2420,1204500.0,1228300.0,1333700.0,1164700.0,1230300.0,1169000.0,"Tubulin-tyrosine ligase family, putative"
1978,Tb927.11.2430,7867800.0,8282300.0,8588200.0,7986700.0,8372700.0,7997100.0,"Cytoplasmic dynein 2 heavy chain (DYNC2H2), putative"
1979,Tb927.11.2440,284000.0,307080.0,333920.0,290410.0,305560.0,290700.0,Tubulin cofactor C domain-containing protein 1
1980,Tb927.11.2465,390460.0,363930.0,433680.0,230460.0,264980.0,236330.0,hypothetical protein
1981,Tb927.11.2470,2404600.0,2577800.0,2636700.0,2583800.0,2632800.0,2577700.0,"metallo-peptidase, Clan MF, Family M17"
1982,Tb927.11.2490,742840.0,798920.0,818840.0,771200.0,763420.0,750370.0,"Unc104-like kinesin, putative"
1983,Tb927.11.250,479310.0,481610.0,524580.0,457060.0,463370.0,434700.0,"ubiquitin carboxyl-terminal hydrolase, putative"
1984,Tb927.11.2500,4508200.0,4808100.0,4937300.0,4797900.0,4818600.0,4789400.0,Metallocarboxypeptidase 1
1985,Tb927.11.2510,2760200.0,2896300.0,2967700.0,2602700.0,2678300.0,2616400.0,"NUC173 domain containing protein, putative"
1986,Tb927.11.2520,1487100.0,1568400.0,1616200.0,1467800.0,1479800.0,1465000.0,UDP-n-acetylglucosamine pyrophosphorylase
1987,Tb927.11.2530,1444700.0,1508900.0,1536900.0,1381600.0,1421500.0,1374200.0,"Mitochondrial SSU ribosomal protein, putative"
1988,Tb927.11.2540,1388200.0,1450600.0,1534500.0,1040300.0,1106700.0,1046100.0,"hypothetical protein, conserved"
1989,Tb927.11.2550,234330.0,243980.0,261000.0,226570.0,244480.0,229560.0,"recombinase rad51, putative"
1990,Tb927.11.2560,124060.0,138570.0,142120.0,136870.0,137780.0,131970.0,"hypothetical protein, conserved"
1991,Tb927.11.2570,1699800.0,1758800.0,1849600.0,1643900.0,1714100.0,1623800.0,"hypothetical protein, conserved"
1992,Tb927.11.2580,399610.0,436210.0,446500.0,453900.0,453040.0,450610.0,Present in the outer mitochondrial membrane proteome 11
1993,Tb927.11.2590,357120.0,366690.0,398030.0,355030.0,368520.0,357930.0,Flagellum attachment zone protein 12
1994,Tb927.11.260,3029300.0,3195700.0,3290500.0,2972600.0,3037700.0,2954600.0,Putative intraflagellar transport protein F6
1995,Tb927.11.2600,273090.0,278140.0,296640.0,294700.0,302770.0,294070.0,"hypothetical protein, conserved"
1996,Tb927.11.2610,6652900.0,6958700.0,7225800.0,6598700.0,6675700.0,6427700.0,"hypothetical protein, conserved"
1997,Tb927.11.2620,756370.0,777200.0,807030.0,834140.0,863390.0,831990.0,"hypothetical protein, conserved"
1998,Tb927.11.2630,369070.0,360470.0,390410.0,305760.0,333310.0,312880.0,"diphthamide biosynthesis enzyme Dph1/Dph2 domain containing protein, putative"
1999,Tb927.11.2640,643040.0,682890.0,695380.0,599040.0,602200.0,584490.0,Nucleolar protein 53
2000,Tb927.11.2650,10615000.0,11191000.0,11541000.0,11013000.0,11160000.0,11005000.0,"heat shock protein 84, putative"
2001,Tb927.11.2660,201840.0,218450.0,223400.0,212970.0,209120.0,207410.0,"Golgi reassembly stacking protein (GRASP homologue), putative"
2002,Tb927.11.2670,2507200.0,2444300.0,2754800.0,2441200.0,2674900.0,2394500.0,Nucleoporin NUP59
2003,Tb927.11.2680,310100.0,316440.0,323990.0,348760.0,358540.0,339530.0,"ATP synthase regulation protein NCA2, putative"
2004,Tb927.11.2690,2702600.0,2848400.0,2984700.0,3396700.0,3445700.0,3289500.0,"Succinyl-CoA:3-ketoacid coenzyme A transferase, mitochondrial"
2005,Tb927.11.270,426070.0,454460.0,480000.0,434370.0,449870.0,446910.0,mitochondrial carrier protein
2006,Tb927.11.2710,155030.0,161320.0,170850.0,145090.0,148450.0,146310.0,Cell division cycle 45
2007,Tb927.11.2730,852600.0,905410.0,927610.0,750580.0,782380.0,760480.0,UDP-galactose 4-epimerase
2008,Tb927.11.2740,526300.0,571350.0,576500.0,532130.0,538680.0,557170.0,"hypothetical protein, conserved"
2009,Tb927.11.2750,1547300.0,1637500.0,1657300.0,1156000.0,1159600.0,1151800.0,Present in the outer mitochondrial membrane proteome 12
2010,Tb927.11.2760,68942.0,72940.0,73371.0,62997.0,68235.0,70156.0,"hypothetical protein, conserved"
2011,Tb927.11.2770,491440.0,515880.0,549220.0,465250.0,477930.0,456950.0,"hypothetical protein, conserved"
2012,Tb927.11.2790,1107600.0,1203100.0,1185300.0,1098200.0,1125900.0,1159200.0,"Cilia- and flagella-associated protein 91, putative"
2013,Tb927.11.280,873360.0,910380.0,952960.0,828330.0,873030.0,820420.0,"hypothetical protein, conserved"
2014,Tb927.11.2800,327960.0,331850.0,343250.0,324800.0,334680.0,311090.0,"hypothetical protein, conserved"
2015,Tb927.11.2825,73557.0,77484.0,87850.0,79272.0,78494.0,83480.0,"Presenilin enhancer-2 subunit of gamma secretase, putative"
2016,Tb927.11.2830,339970.0,349750.0,359960.0,351990.0,360190.0,361310.0,"hypothetical protein, conserved"
2017,Tb927.11.2840,217510.0,232260.0,243820.0,272460.0,283610.0,268260.0,"magnesium-dependent phosphatase-1/HAD phosphatase, family IIIC, putative"
2018,Tb927.11.2860,372070.0,376160.0,419200.0,404410.0,439160.0,396260.0,"hypothetical protein, conserved"
2019,Tb927.11.2880,358370.0,359510.0,386880.0,338910.0,370170.0,347410.0,"kinesin, putative"
2020,Tb927.11.2890,235130.0,256540.0,260490.0,242060.0,248780.0,243100.0,"hypothetical protein, conserved"
2021,Tb927.11.2900,135640.0,145210.0,146520.0,145830.0,150020.0,150000.0,"HIT zinc finger, putative"
2022,Tb927.11.2910,173340.0,188700.0,195930.0,164110.0,181240.0,175030.0,"phosphoglycerate mutase, putative"
2023,Tb927.11.2920,277710.0,308430.0,318890.0,263630.0,262510.0,266010.0,"glycerolphosphate mutase, putative"
2024,Tb927.11.2930,342120.0,366880.0,371990.0,235410.0,229850.0,233940.0,"membrane-associated protein, putative"
2025,Tb927.11.2940,62882.0,66997.0,69096.0,71756.0,76840.0,72366.0,"hypothetical protein, conserved"
2026,Tb927.11.2950,1724600.0,1786000.0,1857300.0,1630500.0,1680300.0,1656800.0,Nucleoporin NUP89
2027,Tb927.11.2970,102390.0,111310.0,112790.0,108550.0,116310.0,115110.0,"hypothetical protein, conserved"
2028,Tb927.11.2990,95934.0,103970.0,107070.0,111630.0,104620.0,113640.0,KREPB4
2029,Tb927.11.300,127810.0,126170.0,141880.0,130040.0,150270.0,133050.0,"hypothetical protein, conserved"
2030,Tb927.11.3010,213090.0,228990.0,232370.0,214170.0,217180.0,223560.0,ribonuclease P
2031,Tb927.11.3020,53630.0,56294.0,59875.0,52426.0,51365.0,51406.0,"hypothetical protein, conserved"
2032,Tb927.11.3030,903530.0,942240.0,1008400.0,945570.0,981140.0,898320.0,"phosphoribosylpyrophosphate synthetase, putative"
2033,Tb927.11.3050,51199.0,50272.0,59063.0,55415.0,59419.0,56834.0,hypothetical protein
2034,Tb927.11.3060,302470.0,304710.0,328490.0,341280.0,332710.0,323980.0,"Phosphate transport (Pho88), putative"
2035,Tb927.11.3070,765660.0,802170.0,849240.0,804870.0,820840.0,805760.0,"ribosome assembly protein RRB1, putative"
2036,Tb927.11.3080,248810.0,275840.0,278860.0,262920.0,270890.0,263410.0,"vesicular protein trafficking mediator, putative"
2037,Tb927.11.3100,494410.0,540460.0,529250.0,627960.0,612580.0,596400.0,Present in the outer mitochondrial membrane proteome 13
2038,Tb927.11.3110,276000.0,315900.0,299780.0,319260.0,322810.0,318550.0,"hypothetical protein, conserved"
2039,Tb927.11.3120,2174000.0,2238500.0,2346100.0,2053100.0,2103300.0,1986700.0,nucleolar GTP-binding protein 1
2040,Tb927.11.3130,1082600.0,1134700.0,1145800.0,1133400.0,1131900.0,1096100.0,glycosomal transporter (GAT2)
2041,Tb927.11.3140,127450.0,142390.0,145570.0,106020.0,99864.0,103970.0,"dual specificity tyrosine-phosphorylation-regulated kinase 2, putative"
2042,Tb927.11.3150,163590.0,179800.0,181030.0,177010.0,180830.0,185050.0,conserved protein
2043,Tb927.11.3160,526890.0,579630.0,575730.0,621750.0,595800.0,602650.0,"hypothetical protein, conserved"
2044,Tb927.11.3180,102280.0,113960.0,111290.0,102150.0,107920.0,110410.0,"hypothetical protein, conserved"
2045,Tb927.11.3190,880370.0,960690.0,966930.0,862970.0,868560.0,857320.0,"hypothetical protein, conserved"
2046,Tb927.11.320,335750.0,351240.0,356120.0,308790.0,311980.0,299990.0,"dynein light chain 1, putative"
2047,Tb927.11.3240,6508700.0,6783300.0,7077700.0,6174800.0,6360900.0,6136100.0,"T-complex protein 1, zeta subunit, putative"
2048,Tb927.11.3250,18888000.0,19756000.0,20484000.0,16118000.0,16515000.0,16022000.0,"dynein heavy chain, putative"
2049,Tb927.11.3260,1124300.0,1151100.0,1227400.0,1146700.0,1184700.0,1140000.0,"mitochondrial DNA polymerase I protein D, putative"
2050,Tb927.11.3270,986180.0,1019500.0,1081500.0,1030700.0,1054200.0,1005500.0,"squalene monooxygenase, putative"
2051,Tb927.11.3280,1157900.0,1206400.0,1234700.0,1202100.0,1208500.0,1200600.0,"Kinesin-13 5, putative"
2052,Tb927.11.3290,2394400.0,2514900.0,2603900.0,2354100.0,2453000.0,2328900.0,Tripartite attachment complex protein 166
2053,Tb927.11.330,1215000.0,1312000.0,1337300.0,1289800.0,1305800.0,1276300.0,Myosin-like protein 1
2054,Tb927.11.3300,1409300.0,1463700.0,1543900.0,1351400.0,1411700.0,1341500.0,Spindle assembly abnormal 4
2055,Tb927.11.3310,1309700.0,1382900.0,1383900.0,1256800.0,1248000.0,1223800.0,"ubiquitin-conjugating enzyme, putative"
2056,Tb927.11.3320,226080.0,242000.0,247450.0,241230.0,248850.0,259450.0,"ras-like small GTPase, putative"
2057,Tb927.11.3340,441500.0,457920.0,476900.0,474240.0,492570.0,497010.0,KKT-interacting protein 12
2058,Tb927.11.3350,220630.0,268770.0,256740.0,243220.0,222100.0,252040.0,"phospholipid-transporting ATPase 1-like protein, putative"
2059,Tb927.11.3360,1285800.0,1346400.0,1389700.0,1246500.0,1265800.0,1213200.0,Component of motile flagella 22
2060,Tb927.11.3370,419330.0,484730.0,446580.0,433300.0,434840.0,452130.0,hypothetical protein
2061,Tb927.11.3380,2124200.0,2244000.0,2259200.0,2049100.0,2072600.0,2008000.0,"Ran-binding protein 1, putative"
2062,Tb927.11.3390,858000.0,918290.0,941280.0,769750.0,790190.0,784140.0,"Concanavalin A-like lectin/glucanases superfamily/SPRY domain/HECT-domain (ubiquitin-transferase), putative"
2063,Tb927.11.3400,290840.0,303760.0,337940.0,332300.0,333700.0,321200.0,"hypothetical protein, conserved"
2064,Tb927.11.3410,18832.0,20695.0,22811.0,20614.0,22375.0,22162.0,"hypothetical protein, conserved"
2065,Tb927.11.3440,371890.0,406180.0,415660.0,418890.0,421580.0,428020.0,"hypothetical protein, conserved"
2066,Tb927.11.3450,222170.0,234830.0,245740.0,221560.0,224450.0,227910.0,"hypothetical protein, conserved"
2067,Tb927.11.3460,108720.0,106910.0,118560.0,95728.0,97923.0,101720.0,"hypothetical protein, conserved"
2068,Tb927.11.3470,118830.0,121330.0,128800.0,123670.0,129210.0,119340.0,"endosomal integral membrane protein, putative"
2069,Tb927.11.3480,395300.0,441100.0,447440.0,417760.0,431490.0,440190.0,"Sin-like protein conserved region, putative"
2070,Tb927.11.3490,2425100.0,2582800.0,2618600.0,2534600.0,2597800.0,2531500.0,"hypothetical protein, conserved"
2071,Tb927.11.350,615450.0,655550.0,667410.0,621860.0,626830.0,610110.0,"RNA-binding protein, putative"
2072,Tb927.11.3500,1345100.0,1396000.0,1490100.0,1285700.0,1335300.0,1282500.0,"Dpy-30 motif containing protein, putative"
2073,Tb927.11.3510,809560.0,854100.0,893610.0,788290.0,803960.0,797810.0,"hypothetical protein, conserved"
2074,Tb927.11.3520,73841.0,83001.0,84930.0,71402.0,79106.0,77368.0,"Acyl CoA binding protein, putative"
2075,Tb927.11.3540,113990.0,122060.0,129050.0,106910.0,110350.0,104080.0,"hypothetical protein, conserved"
2076,Tb927.11.3550,399610.0,421570.0,419690.0,380080.0,388220.0,381950.0,"XPA-interacting protein, putative"
2077,Tb927.11.3570,6559000.0,6848900.0,7162700.0,6075200.0,6224400.0,5940700.0,"metallo-peptidase, Clan MA(E) Family M1"
2078,Tb927.11.3580,281290.0,321500.0,307290.0,310630.0,307350.0,321350.0,"Thiamin pyrophosphokinase, vitamin B1 binding domain containing protein, putative"
2079,Tb927.11.360,600570.0,647410.0,672660.0,669110.0,683850.0,656050.0,"ATP-binding protein, putative"
2080,Tb927.11.3600,5790100.0,6094200.0,6255300.0,5029900.0,5122700.0,4980700.0,"40S ribosomal protein S4, putative"
2081,Tb927.11.3620,798500.0,775220.0,861490.0,431120.0,475670.0,444620.0,nucleobase/nucleoside transporter 8.2
2082,Tb927.11.3640,301210.0,338710.0,331020.0,318590.0,315840.0,308340.0,Mitochondrial ribosomal protein L27
2083,Tb927.11.3650,5560900.0,5792100.0,6080300.0,5017800.0,5088400.0,4909200.0,"adenylosuccinate synthetase, putative"
